source_name,unit,start_date,end_date,value
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,1.1
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,0
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,3.9
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,3.8
MyNetDiary,g,2021-11-12 16:00:00 -0700,2021-11-12 16:00:00 -0700,0.3
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,0.4
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,3.8
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,11.6
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,30.7
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,0.6
MyNetDiary,g,2021-11-13 09:00:00 -0700,2021-11-13 09:00:00 -0700,0
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,17.3
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,11
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,2
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,26
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,2.3
MyNetDiary,g,2021-11-13 13:00:00 -0700,2021-11-13 13:00:00 -0700,26
MyNetDiary,g,2021-11-14 09:00:00 -0700,2021-11-14 09:00:00 -0700,70.5
MyNetDiary,g,2021-11-14 09:00:00 -0700,2021-11-14 09:00:00 -0700,13
MyNetDiary,g,2021-11-14 13:00:00 -0700,2021-11-14 13:00:00 -0700,0.6
MyNetDiary,g,2021-11-14 13:00:00 -0700,2021-11-14 13:00:00 -0700,26
MyNetDiary,g,2021-11-14 13:00:00 -0700,2021-11-14 13:00:00 -0700,2.5
MyNetDiary,g,2021-11-14 13:00:00 -0700,2021-11-14 13:00:00 -0700,1.2
MyNetDiary,g,2021-11-14 13:00:00 -0700,2021-11-14 13:00:00 -0700,26
MyNetDiary,g,2021-11-14 19:00:00 -0700,2021-11-14 19:00:00 -0700,0.8
MyNetDiary,g,2021-11-14 19:00:00 -0700,2021-11-14 19:00:00 -0700,9.4
MyNetDiary,g,2021-11-14 19:00:00 -0700,2021-11-14 19:00:00 -0700,21.5
MyNetDiary,g,2021-11-14 19:00:00 -0700,2021-11-14 19:00:00 -0700,6
MyNetDiary,g,2021-11-14 19:00:00 -0700,2021-11-14 19:00:00 -0700,28
MyNetDiary,g,2021-11-15 13:00:00 -0700,2021-11-15 13:00:00 -0700,0.6
MyNetDiary,g,2021-11-15 13:00:00 -0700,2021-11-15 13:00:00 -0700,1.2
MyNetDiary,g,2021-11-15 09:00:00 -0700,2021-11-15 09:00:00 -0700,24
MyNetDiary,g,2021-11-15 09:00:00 -0700,2021-11-15 09:00:00 -0700,7.3
MyNetDiary,g,2021-11-15 16:00:00 -0700,2021-11-15 16:00:00 -0700,10.9
MyNetDiary,g,2021-11-15 16:00:00 -0700,2021-11-15 16:00:00 -0700,12.2
MyNetDiary,g,2021-11-15 16:00:00 -0700,2021-11-15 16:00:00 -0700,50.4
MyNetDiary,g,2021-11-15 13:00:00 -0700,2021-11-15 13:00:00 -0700,38.1
MyNetDiary,g,2021-11-15 13:00:00 -0700,2021-11-15 13:00:00 -0700,2
MyNetDiary,g,2021-11-15 13:00:00 -0700,2021-11-15 13:00:00 -0700,1.8
MyNetDiary,g,2021-11-15 16:00:00 -0700,2021-11-15 16:00:00 -0700,0.4
MyNetDiary,g,2021-11-15 16:00:00 -0700,2021-11-15 16:00:00 -0700,10.1
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,0.6
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,0
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,50.4
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,12.8
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,0.6
MyNetDiary,g,2021-11-16 09:00:00 -0700,2021-11-16 09:00:00 -0700,6.6
MyNetDiary,g,2021-11-16 19:00:00 -0700,2021-11-16 19:00:00 -0700,22.8
MyNetDiary,g,2021-11-16 19:00:00 -0700,2021-11-16 19:00:00 -0700,0
MyNetDiary,g,2021-11-16 19:00:00 -0700,2021-11-16 19:00:00 -0700,17.8
MyNetDiary,g,2021-11-16 16:00:00 -0700,2021-11-16 16:00:00 -0700,9.8
MyNetDiary,g,2021-11-16 16:00:00 -0700,2021-11-16 16:00:00 -0700,17.3
MyNetDiary,g,2021-11-17 09:00:00 -0700,2021-11-17 09:00:00 -0700,4
MyNetDiary,g,2021-11-17 09:00:00 -0700,2021-11-17 09:00:00 -0700,30
MyNetDiary,g,2021-11-17 09:00:00 -0700,2021-11-17 09:00:00 -0700,0.8
MyNetDiary,g,2021-11-17 09:00:00 -0700,2021-11-17 09:00:00 -0700,1
MyNetDiary,g,2021-11-17 09:00:00 -0700,2021-11-17 09:00:00 -0700,0.5
MyNetDiary,g,2021-11-17 13:00:00 -0700,2021-11-17 13:00:00 -0700,62
MyNetDiary,g,2021-11-17 13:00:00 -0700,2021-11-17 13:00:00 -0700,72
MyNetDiary,g,2021-11-17 13:00:00 -0700,2021-11-17 13:00:00 -0700,0
MyNetDiary,g,2021-11-18 09:00:00 -0700,2021-11-18 09:00:00 -0700,9.4
MyNetDiary,g,2021-11-18 09:00:00 -0700,2021-11-18 09:00:00 -0700,0.6
MyNetDiary,g,2021-11-18 09:00:00 -0700,2021-11-18 09:00:00 -0700,70.5
MyNetDiary,g,2021-11-18 09:00:00 -0700,2021-11-18 09:00:00 -0700,3.5
MyNetDiary,g,2021-11-18 19:00:00 -0700,2021-11-18 19:00:00 -0700,80.1
MyNetDiary,g,2021-11-18 19:00:00 -0700,2021-11-18 19:00:00 -0700,16
MyNetDiary,g,2021-11-18 19:00:00 -0700,2021-11-18 19:00:00 -0700,1.4
MyNetDiary,g,2021-11-18 16:00:00 -0700,2021-11-18 16:00:00 -0700,35
MyNetDiary,g,2021-11-19 09:00:00 -0700,2021-11-19 09:00:00 -0700,35.3
MyNetDiary,g,2021-11-19 09:00:00 -0700,2021-11-19 09:00:00 -0700,3.5
MyNetDiary,g,2021-11-19 09:00:00 -0700,2021-11-19 09:00:00 -0700,8.1
MyNetDiary,g,2021-11-21 09:00:00 -0700,2021-11-21 09:00:00 -0700,70.5
MyNetDiary,g,2021-11-21 09:00:00 -0700,2021-11-21 09:00:00 -0700,7
MyNetDiary,g,2021-11-21 13:00:00 -0700,2021-11-21 13:00:00 -0700,19.4
MyNetDiary,g,2021-11-21 13:00:00 -0700,2021-11-21 13:00:00 -0700,11.8
